ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Root
Negidal-7_bloodn-1-1,Negidal-7_bloodn-1,sọːksə,46,false,expert,,,,,*se: 
NorthernEvenkiTura-7_bloodn-1-1,NorthernEvenkiTura-7_bloodn-1,sèksè,46,false,expert,,,,,*se: 
NorthernEvenkiTutonchany-7_bloodn-1-1,NorthernEvenkiTutonchany-7_bloodn-1,hoːkśə,46,false,expert,,,,,*se: 
Oroch-7_bloodn-1-1,Oroch-7_bloodn-1,səːksə,46,false,expert,,,,,*se: 
Orok-7_bloodn-1-1,Orok-7_bloodn-1,səːksə,46,false,expert,,,,,*se: 
Oroqen-7_bloodn-1-1,Oroqen-7_bloodn-1,šəːkšə,46,false,expert,,,,,*se: 
Solon-7_bloodn-1-1,Solon-7_bloodn-1,šəːšši,46,false,expert,,,,,*se: 
SouthernEvenkiChiringda-7_bloodn-1-1,SouthernEvenkiChiringda-7_bloodn-1,hoxsə,46,false,expert,,,,,*se: 
SouthernEvenkiVershinaTuturyBaikal-7_bloodn-1-1,SouthernEvenkiVershinaTuturyBaikal-7_bloodn-1,soːxə,46,false,expert,,,,,*se: 
StonyEvenkiPTPodkamennayaTunguska-7_bloodn-1-1,StonyEvenkiPTPodkamennayaTunguska-7_bloodn-1,səːksə,46,false,expert,,,,,*se: 
Udihe-7_bloodn-1-1,Udihe-7_bloodn-1,sakä,46,false,expert,,,,,*se: 
Ulcha-7_bloodn-1-1,Ulcha-7_bloodn-1,səːksə,46,false,expert,,,,,*se: 
Xibe-7_bloodn-1-1,Xibe-7_bloodn-1,siŋ,46,false,expert,,,,,*se: 
Even-7_bloodn-1-1,Even-7_bloodn-1,huŋel,47,false,expert,,,,,*xuŋi
AmamiAsama-7_bloodn-1-1,AmamiAsama-7_bloodn-1,Cɨɨ,48,false,expert,,,,,*ti
AmamiYamatohama-7_bloodn-1-1,AmamiYamatohama-7_bloodn-1,ci,48,false,expert,,,,,*ti
AmamiYoron-7_bloodn-1-1,AmamiYoron-7_bloodn-1,cii,48,false,expert,,,,,*ti
Baoan-7_bloodn-1-1,Baoan-7_bloodn-1,ʨisɵŋ,48,false,expert,,,,,*ti
Buriat-7_bloodn-1-1,Buriat-7_bloodn-1,šuhan,48,false,expert,,,,,*ti
Dagur-7_bloodn-1-1,Dagur-7_bloodn-1,čos,48,false,expert,,,,,*ti
Dongxian-7_bloodn-1-1,Dongxian-7_bloodn-1,tʂusun,48,false,expert,,,,,*ti
Fukuoka-7_bloodn-1-1,Fukuoka-7_bloodn-1,tɕi,48,false,expert,,,,,*ti
Hachijo-7_bloodn-1-1,Hachijo-7_bloodn-1,tɕi,48,false,expert,,,,,*ti
Huzhu-7_bloodn-1-1,Huzhu-7_bloodn-1,tɕisə,48,false,expert,,,,,*ti
Japanese-7_bloodn-1-1,Japanese-7_bloodn-1,ti,48,false,expert,,,,,*ti
Kagoshima-7_bloodn-1-1,Kagoshima-7_bloodn-1,tɕiː,48,false,expert,,,,,*ti
Kalmyck-7_bloodn-1-1,Kalmyck-7_bloodn-1,cusn,48,false,expert,,,,,*ti
Kamnigan-7_bloodn-1-1,Kamnigan-7_bloodn-1,čihun,48,false,expert,,,,,*ti
Kangjia-7_bloodn-1-1,Kangjia-7_bloodn-1,tʃisun,48,false,expert,,,,,*ti
Khalkha-7_bloodn-1-1,Khalkha-7_bloodn-1,cus,48,false,expert,,,,,*ti
Koshikiislands-7_bloodn-1-1,Koshikiislands-7_bloodn-1,tɕi,48,false,expert,,,,,*ti
Kumamoto-7_bloodn-1-1,Kumamoto-7_bloodn-1,tɕiː,48,false,expert,,,,,*ti
MiddleMongolianMuqaddimataladab-7_bloodn-1-1,MiddleMongolianMuqaddimataladab-7_bloodn-1,cisun,48,false,expert,,,,,*ti
MiddleMongolianSecretHistory-7_bloodn-1-1,MiddleMongolianSecretHistory-7_bloodn-1,čisun,48,false,expert,,,,,*ti
Minhe-7_bloodn-1-1,Minhe-7_bloodn-1,tʂudzi,48,false,expert,,,,,*ti
MiyakoIrabu-7_bloodn-1-1,MiyakoIrabu-7_bloodn-1,ahacï,48,false,expert,,,,,*ti
Moghol-7_bloodn-1-1,Moghol-7_bloodn-1,čusun,48,false,expert,,,,,*ti
Oirat-7_bloodn-1-1,Oirat-7_bloodn-1,cusan,48,false,expert,,,,,*ti
OkinawaShuri-7_bloodn-1-1,OkinawaShuri-7_bloodn-1,cii,48,false,expert,,,,,*ti
OkinawaYonamine-7_bloodn-1-1,OkinawaYonamine-7_bloodn-1,cii,48,false,expert,,,,,*ti
OldJapanese-7_bloodn-1-1,OldJapanese-7_bloodn-1,ti,48,false,expert,,,,,*ti
ShiraYughur-7_bloodn-1-1,ShiraYughur-7_bloodn-1,ʧusun,48,false,expert,,,,,*ti
YaeyamaHatoma-7_bloodn-1-1,YaeyamaHatoma-7_bloodn-1,sii,48,false,expert,,,,,*ti
YaeyamaIshigaki-7_bloodn-1-1,YaeyamaIshigaki-7_bloodn-1,cïï,48,false,expert,,,,,*ti
Yonaguni-7_bloodn-1-1,Yonaguni-7_bloodn-1,ccíi,48,false,expert,,,,,*ti
Azeri-7_bloodn-1-1,Azeri-7_bloodn-1,ġan,49,false,expert,,,,,*ka:n
BarabaTatar-7_bloodn-1-1,BarabaTatar-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Bashkir-7_bloodn-1-1,Bashkir-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Chuvash-7_bloodn-1-1,Chuvash-7_bloodn-1,yun,49,false,expert,,,,,*ka:n
CodexCumanicus-7_bloodn-1-1,CodexCumanicus-7_bloodn-1,kan,49,false,expert,,,,,*ka:n
CrimeanTatar-7_bloodn-1-1,CrimeanTatar-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Dolgan-7_bloodn-1-1,Dolgan-7_bloodn-1,kaan,49,false,expert,,,,,*ka:n
Gagauz-7_bloodn-1-1,Gagauz-7_bloodn-1,kan,49,false,expert,,,,,*ka:n
KarachayBalkar-7_bloodn-1-1,KarachayBalkar-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Karaim-7_bloodn-1-1,Karaim-7_bloodn-1,kan,49,false,expert,,,,,*ka:n
KaraKalpak-7_bloodn-1-1,KaraKalpak-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Kazakh-7_bloodn-1-1,Kazakh-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
KazanTatar-7_bloodn-1-1,KazanTatar-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Khakas-7_bloodn-1-1,Khakas-7_bloodn-1,χan,49,false,expert,,,,,*ka:n
Khalaj-7_bloodn-1-1,Khalaj-7_bloodn-1,ḳa:n,49,false,expert,,,,,*ka:n
Kirghiz-7_bloodn-1-1,Kirghiz-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Kumyk-7_bloodn-1-1,Kumyk-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
MiddleChulym-7_bloodn-1-1,MiddleChulym-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Nogai-7_bloodn-1-1,Nogai-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
NorthAltai-7_bloodn-1-1,NorthAltai-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
OldTurkic-7_bloodn-1-1,OldTurkic-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Salar-7_bloodn-1-1,Salar-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Shor-7_bloodn-1-1,Shor-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
SouthAltai-7_bloodn-1-1,SouthAltai-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Tofa-7_bloodn-1-1,Tofa-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Turkish-7_bloodn-1-1,Turkish-7_bloodn-1,kan,49,false,expert,,,,,*ka:n
Turkmen-7_bloodn-1-1,Turkmen-7_bloodn-1,ġa:n,49,false,expert,,,,,*ka:n
Tuvan-7_bloodn-1-1,Tuvan-7_bloodn-1,χan,49,false,expert,,,,,*ka:n
Uyghur-7_bloodn-1-1,Uyghur-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Uzbek-7_bloodn-1-1,Uzbek-7_bloodn-1,ḳɔn,49,false,expert,,,,,*ka:n
WestYugur-7_bloodn-1-1,WestYugur-7_bloodn-1,ḳan,49,false,expert,,,,,*ka:n
Yakut-7_bloodn-1-1,Yakut-7_bloodn-1,χa:n,49,false,expert,,,,,*ka:n
AmamiAsama-8_bonen-1-1,AmamiAsama-8_bonen-1,huunɨ,50,false,expert,,,,,*peni
AmamiYamatohama-8_bonen-1-1,AmamiYamatohama-8_bonen-1,hunï,50,false,expert,,,,,*peni
AmamiYoron-8_bonen-1-1,AmamiYoron-8_bonen-1,puni,50,false,expert,,,,,*peni
Fukuoka-8_bonen-1-1,Fukuoka-8_bonen-1,hone,50,false,expert,,,,,*peni
Gangwon-8_bonen-1-1,Gangwon-8_bonen-1,ppey,50,false,expert,,,,,*peni
Gyeonggi-8_bonen-1-1,Gyeonggi-8_bonen-1,ppey,50,false,expert,,,,,*peni
Hachijo-8_bonen-1-1,Hachijo-8_bonen-1,hone,50,false,expert,,,,,*peni
Hwanghae-8_bonen-1-1,Hwanghae-8_bonen-1,ppey,50,false,expert,,,,,*peni
Japanese-8_bonen-1-1,Japanese-8_bonen-1,hone,50,false,expert,,,,,*peni
Jeju-8_bonen-1-1,Jeju-8_bonen-1,kkwang,50,false,expert,,,,,*peni
Kagoshima-8_bonen-1-1,Kagoshima-8_bonen-1,hone,50,false,expert,,,,,*peni
Korean-8_bonen-1-1,Korean-8_bonen-1,ppye,50,false,expert,,,,,*peni
Koshikiislands-8_bonen-1-1,Koshikiislands-8_bonen-1,hone,50,false,expert,,,,,*peni
Kumamoto-8_bonen-1-1,Kumamoto-8_bonen-1,hone,50,false,expert,,,,,*peni
LateMiddleKorean-8_bonen-1-1,LateMiddleKorean-8_bonen-1,spye,50,false,expert,,,,,*peni
MiyakoIrabu-8_bonen-1-1,MiyakoIrabu-8_bonen-1,puni,50,false,expert,,,,,*peni
NorthernChungcheong-8_bonen-1-1,NorthernChungcheong-8_bonen-1,ppay,50,false,expert,,,,,*peni
NorthernGyeongsang-8_bonen-1-1,NorthernGyeongsang-8_bonen-1,pikangci,50,false,expert,,,,,*peni
NorthernHamgyong-8_bonen-1-1,NorthernHamgyong-8_bonen-1,ppey,50,false,expert,,,,,*peni
NorthernJeolla-8_bonen-1-1,NorthernJeolla-8_bonen-1,ppey,50,false,expert,,,,,*peni
NorthernPyongan-8_bonen-1-1,NorthernPyongan-8_bonen-1,ppey,50,false,expert,,,,,*peni
OkinawaShuri-8_bonen-1-1,OkinawaShuri-8_bonen-1,huni,50,false,expert,,,,,*peni
OkinawaYonamine-8_bonen-1-1,OkinawaYonamine-8_bonen-1,puni,50,false,expert,,,,,*peni
OldJapanese-8_bonen-1-1,OldJapanese-8_bonen-1,pone,50,false,expert,,,,,*peni
SouthernChungcheong-8_bonen-1-1,SouthernChungcheong-8_bonen-1,ppey,50,false,expert,,,,,*peni
SouthernGyeongsang-8_bonen-1-1,SouthernGyeongsang-8_bonen-1,ppeyktakwu,50,false,expert,,,,,*peni
SouthernHamgyong-8_bonen-1-1,SouthernHamgyong-8_bonen-1,ppey,50,false,expert,,,,,*peni
SouthernJeolla-8_bonen-1-1,SouthernJeolla-8_bonen-1,ppitakwu,50,false,expert,,,,,*peni
SouthernPyongan-8_bonen-1-1,SouthernPyongan-8_bonen-1,ppey,50,false,expert,,,,,*peni
YaeyamaHatoma-8_bonen-1-1,YaeyamaHatoma-8_bonen-1,puni,50,false,expert,,,,,*peni
YaeyamaIshigaki-8_bonen-1-1,YaeyamaIshigaki-8_bonen-1,puni,50,false,expert,,,,,*peni
Yonaguni-8_bonen-1-1,Yonaguni-8_bonen-1,hûni,50,false,expert,,,,,*peni
EasternEvenki-8_bonen-1-1,EasternEvenki-8_bonen-1,giramna,51,false,expert,,,,,*giram 
EvenkiKamnigan-8_bonen-1-1,EvenkiKamnigan-8_bonen-1,giramda,51,false,expert,,,,,*giram 
Hezhe-8_bonen-1-1,Hezhe-8_bonen-1,giamsə,51,false,expert,,,,,*giram 
Jurchen-8_bonen-1-1,Jurchen-8_bonen-1,giraŋgi,51,false,expert,,,,,*giram 
KurUrmi-8_bonen-1-1,KurUrmi-8_bonen-1,gịramna,51,false,expert,,,,,*giram 
Manchu-8_bonen-1-1,Manchu-8_bonen-1,giraŋgi,51,false,expert,,,,,*giram 
NanaiBikin-8_bonen-1-1,NanaiBikin-8_bonen-1,gịrmasa,51,false,expert,,,,,*giram 
NanaiMiddleAmur-8_bonen-1-1,NanaiMiddleAmur-8_bonen-1,germaksa,51,false,expert,,,,,*giram 
NorthernEvenkiTura-8_bonen-1-1,NorthernEvenkiTura-8_bonen-1,giramna,51,false,expert,,,,,*giram 
NorthernEvenkiTutonchany-8_bonen-1-1,NorthernEvenkiTutonchany-8_bonen-1,giramda,51,false,expert,,,,,*giram 
Oroch-8_bonen-1-1,Oroch-8_bonen-1,giamsa,51,false,expert,,,,,*giram 
Orok-8_bonen-1-1,Orok-8_bonen-1,girapsa,51,false,expert,,,,,*giram 
Oroqen-8_bonen-1-1,Oroqen-8_bonen-1,geramna,51,false,expert,,,,,*giram 
Solon-8_bonen-1-1,Solon-8_bonen-1,girand,51,false,expert,,,,,*giram 
SouthernEvenkiChiringda-8_bonen-1-1,SouthernEvenkiChiringda-8_bonen-1,giramda,51,false,expert,,,,,*giram 
SouthernEvenkiVershinaTuturyBaikal-8_bonen-1-1,SouthernEvenkiVershinaTuturyBaikal-8_bonen-1,giramɲa,51,false,expert,,,,,*giram 
StonyEvenkiPTPodkamennayaTunguska-8_bonen-1-1,StonyEvenkiPTPodkamennayaTunguska-8_bonen-1,geramda,51,false,expert,,,,,*giram 
Udihe-8_bonen-1-1,Udihe-8_bonen-1,gäma,51,false,expert,,,,,*giram 
Ulcha-8_bonen-1-1,Ulcha-8_bonen-1,geramsa,51,false,expert,,,,,*giram 
Xibe-8_bonen-1-1,Xibe-8_bonen-1,giraŋ,51,false,expert,,,,,*giram 
Even-8_bonen-1-1,Even-8_bonen-1,ikeri,52,false,expert,,,,,*xiːkeri
Negidal-8_bonen-1-1,Negidal-8_bonen-1,iːhəj,52,false,expert,,,,,*xiːkeri
Baoan-8_bonen-1-1,Baoan-8_bonen-1,yasɵŋ,53,false,expert,,,,,*yasun
Buriat-8_bonen-1-1,Buriat-8_bonen-1,yahan,53,false,expert,,,,,*yasun
Dagur-8_bonen-1-1,Dagur-8_bonen-1,yas,53,false,expert,,,,,*yasun
Dongxian-8_bonen-1-1,Dongxian-8_bonen-1,iasun,53,false,expert,,,,,*yasun
Huzhu-8_bonen-1-1,Huzhu-8_bonen-1,yaasi,53,false,expert,,,,,*yasun
Kalmyck-8_bonen-1-1,Kalmyck-8_bonen-1,yasn,53,false,expert,,,,,*yasun
Kamnigan-8_bonen-1-1,Kamnigan-8_bonen-1,yahun,53,false,expert,,,,,*yasun
Kangjia-8_bonen-1-1,Kangjia-8_bonen-1,yasun,53,false,expert,,,,,*yasun
Khalkha-8_bonen-1-1,Khalkha-8_bonen-1,yas,53,false,expert,,,,,*yasun
MiddleMongolianMuqaddimataladab-8_bonen-1-1,MiddleMongolianMuqaddimataladab-8_bonen-1,yasun,53,false,expert,,,,,*yasun
MiddleMongolianSecretHistory-8_bonen-1-1,MiddleMongolianSecretHistory-8_bonen-1,yasun,53,false,expert,,,,,*yasun
Minhe-8_bonen-1-1,Minhe-8_bonen-1,yaGsi,53,false,expert,,,,,*yasun
Moghol-8_bonen-1-1,Moghol-8_bonen-1,yo:sun,53,false,expert,,,,,*yasun
Oirat-8_bonen-1-1,Oirat-8_bonen-1,yasan,53,false,expert,,,,,*yasun
ShiraYughur-8_bonen-1-1,ShiraYughur-8_bonen-1,yasən,53,false,expert,,,,,*yasun
Azeri-8_bonen-1-1,Azeri-8_bonen-1,sümük,54,false,expert,,,,,*siŋök
BarabaTatar-8_bonen-1-1,BarabaTatar-8_bonen-1,süök,54,false,expert,,,,,*siŋök
Bashkir-8_bonen-1-1,Bashkir-8_bonen-1,höyäk,54,false,expert,,,,,*siŋök
Chuvash-8_bonen-1-1,Chuvash-8_bonen-1,šəʷməʷ,54,false,expert,,,,,*siŋök
CodexCumanicus-8_bonen-1-1,CodexCumanicus-8_bonen-1,souat,54,false,expert,,,,,*siŋök
Dolgan-8_bonen-1-1,Dolgan-8_bonen-1,oŋuok,54,false,expert,,,,,*siŋök
KarachayBalkar-8_bonen-1-1,KarachayBalkar-8_bonen-1,süyek,54,false,expert,,,,,*siŋök
Karaim-8_bonen-1-1,Karaim-8_bonen-1,sivek,54,false,expert,,,,,*siŋök
KaraKalpak-8_bonen-1-1,KaraKalpak-8_bonen-1,süyek,54,false,expert,,,,,*siŋök
Kazakh-8_bonen-1-1,Kazakh-8_bonen-1,süyek,54,false,expert,,,,,*siŋök
KazanTatar-8_bonen-1-1,KazanTatar-8_bonen-1,söyäk,54,false,expert,,,,,*siŋök
Khakas-8_bonen-1-1,Khakas-8_bonen-1,söök,54,false,expert,,,,,*siŋök
Kirghiz-8_bonen-1-1,Kirghiz-8_bonen-1,söök,54,false,expert,,,,,*siŋök
Kumyk-8_bonen-1-1,Kumyk-8_bonen-1,süyek,54,false,expert,,,,,*siŋök
MiddleChulym-8_bonen-1-1,MiddleChulym-8_bonen-1,söök,54,false,expert,,,,,*siŋök
Nogai-8_bonen-1-1,Nogai-8_bonen-1,süjek,54,false,expert,,,,,*siŋök
NorthAltai-8_bonen-1-1,NorthAltai-8_bonen-1,söök,54,false,expert,,,,,*siŋök
OldTurkic-8_bonen-1-1,OldTurkic-8_bonen-1,süŋük,54,false,expert,,,,,*siŋök
Salar-8_bonen-1-1,Salar-8_bonen-1,seniχ,54,false,expert,,,,,*siŋök
Shor-8_bonen-1-1,Shor-8_bonen-1,sö:k,54,false,expert,,,,,*siŋök
SouthAltai-8_bonen-1-1,SouthAltai-8_bonen-1,söök,54,false,expert,,,,,*siŋök
Tofa-8_bonen-1-1,Tofa-8_bonen-1,söök,54,false,expert,,,,,*siŋök
Turkmen-8_bonen-1-1,Turkmen-8_bonen-1,süŋk,54,false,expert,,,,,*siŋök
Tuvan-8_bonen-1-1,Tuvan-8_bonen-1,söök,54,false,expert,,,,,*siŋök
Uyghur-8_bonen-1-1,Uyghur-8_bonen-1,söŋäk,54,false,expert,,,,,*siŋök
Uzbek-8_bonen-1-1,Uzbek-8_bonen-1,suyak,54,false,expert,,,,,*siŋök
WestYugur-8_bonen-1-1,WestYugur-8_bonen-1,sïmïḳ,54,false,expert,,,,,*siŋök
Yakut-8_bonen-1-1,Yakut-8_bonen-1,uŋuoχ,54,false,expert,,,,,*siŋök
CrimeanTatar-8_bonen-1-1,CrimeanTatar-8_bonen-1,kemik,55,false,expert,,,,,*kemük
Gagauz-8_bonen-1-1,Gagauz-8_bonen-1,kemik,55,false,expert,,,,,*kemük
Turkish-8_bonen-1-1,Turkish-8_bonen-1,kemik,55,false,expert,,,,,*kemük
Kumamoto-9_2sgpronoun-1-1,Kumamoto-9_2sgpronoun-1,nuɕi,56,false,expert,,,,,*nuti
Fukuoka-9_2sgpronoun-1-1,Fukuoka-9_2sgpronoun-1,anta,57,false,expert,,,,,*a-
Japanese-9_2sgpronoun-1-1,Japanese-9_2sgpronoun-1,anata,57,false,expert,,,,,*a-
Koshikiislands-9_2sgpronoun-1-1,Koshikiislands-9_2sgpronoun-1,akko,57,false,expert,,,,,*a-
Yonaguni-9_2sgpronoun-1-1,Yonaguni-9_2sgpronoun-1,ndá,57,false,expert,,,,,*a-
AmamiAsama-9_2sgpronoun-1-1,AmamiAsama-9_2sgpronoun-1,Ɂjaa,58,false,expert,,,,,*ore
AmamiYamatohama-9_2sgpronoun-1-1,AmamiYamatohama-9_2sgpronoun-1,Ɂja,58,false,expert,,,,,*ore
AmamiYoron-9_2sgpronoun-1-1,AmamiYoron-9_2sgpronoun-1,ura,58,false,expert,,,,,*ore
Hachijo-9_2sgpronoun-1-1,Hachijo-9_2sgpronoun-1,una,58,false,expert,,,,,*ore
Kagoshima-9_2sgpronoun-1-1,Kagoshima-9_2sgpronoun-1,wa,58,false,expert,,,,,*ore
Kumamoto-9_2sgpronoun-2-1,Kumamoto-9_2sgpronoun-2,jado,58,false,expert,,,,,*ore
MiyakoIrabu-9_2sgpronoun-1-1,MiyakoIrabu-9_2sgpronoun-1,ja-,58,false,expert,,,,,*ore
OkinawaShuri-9_2sgpronoun-1-1,OkinawaShuri-9_2sgpronoun-1,Ɂjaa,58,false,expert,,,,,*ore
OkinawaYonamine-9_2sgpronoun-1-1,OkinawaYonamine-9_2sgpronoun-1,Ɂjaa,58,false,expert,,,,,*ore
YaeyamaHatoma-9_2sgpronoun-1-1,YaeyamaHatoma-9_2sgpronoun-1,waa,58,false,expert,,,,,*ore
YaeyamaIshigaki-9_2sgpronoun-1-1,YaeyamaIshigaki-9_2sgpronoun-1,waa,58,false,expert,,,,,*ore
Gangwon-9_2sgpronoun-1-1,Gangwon-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
Gyeonggi-9_2sgpronoun-1-1,Gyeonggi-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
Hwanghae-9_2sgpronoun-1-1,Hwanghae-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
Jeju-9_2sgpronoun-1-1,Jeju-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
Korean-9_2sgpronoun-1-1,Korean-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
NorthernChungcheong-9_2sgpronoun-1-1,NorthernChungcheong-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
NorthernGyeongsang-9_2sgpronoun-1-1,NorthernGyeongsang-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
NorthernHamgyong-9_2sgpronoun-1-1,NorthernHamgyong-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
NorthernJeolla-9_2sgpronoun-1-1,NorthernJeolla-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
NorthernPyongan-9_2sgpronoun-1-1,NorthernPyongan-9_2sgpronoun-1,nu,59,false,expert,,,,,*ni
SouthernChungcheong-9_2sgpronoun-1-1,SouthernChungcheong-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
SouthernGyeongsang-9_2sgpronoun-1-1,SouthernGyeongsang-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
SouthernHamgyong-9_2sgpronoun-1-1,SouthernHamgyong-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
SouthernJeolla-9_2sgpronoun-1-1,SouthernJeolla-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
SouthernPyongan-9_2sgpronoun-1-1,SouthernPyongan-9_2sgpronoun-1,ni,59,false,expert,,,,,*ni
LateMiddleKorean-9_2sgpronoun-1-1,LateMiddleKorean-9_2sgpronoun-1,ne,60,false,expert,,,,,*ne
OldJapanese-9_2sgpronoun-1-1,OldJapanese-9_2sgpronoun-1,na,60,false,expert,,,,,*ne
Baoan-9_2sgpronoun-1-1,Baoan-9_2sgpronoun-1,ʨi,61,false,expert,,,,,*ti
Buriat-9_2sgpronoun-1-1,Buriat-9_2sgpronoun-1,ši,61,false,expert,,,,,*ti
Dagur-9_2sgpronoun-1-1,Dagur-9_2sgpronoun-1,sí,61,false,expert,,,,,*ti
Dongxian-9_2sgpronoun-1-1,Dongxian-9_2sgpronoun-1,tʂɯ,61,false,expert,,,,,*ti
Huzhu-9_2sgpronoun-1-1,Huzhu-9_2sgpronoun-1,qi,61,false,expert,,,,,*ti
Kalmyck-9_2sgpronoun-1-1,Kalmyck-9_2sgpronoun-1,či,61,false,expert,,,,,*ti
Kamnigan-9_2sgpronoun-1-1,Kamnigan-9_2sgpronoun-1,či,61,false,expert,,,,,*ti
Kangjia-9_2sgpronoun-1-1,Kangjia-9_2sgpronoun-1,tʃi,61,false,expert,,,,,*ti
Khalkha-9_2sgpronoun-1-1,Khalkha-9_2sgpronoun-1,či,61,false,expert,,,,,*ti
MiddleMongolianMuqaddimataladab-9_2sgpronoun-1-1,MiddleMongolianMuqaddimataladab-9_2sgpronoun-1,ci,61,false,expert,,,,,*ti
MiddleMongolianSecretHistory-9_2sgpronoun-1-1,MiddleMongolianSecretHistory-9_2sgpronoun-1,či,61,false,expert,,,,,*ti
Minhe-9_2sgpronoun-1-1,Minhe-9_2sgpronoun-1,ʨi,61,false,expert,,,,,*ti
Moghol-9_2sgpronoun-1-1,Moghol-9_2sgpronoun-1,či,61,false,expert,,,,,*ti
Oirat-9_2sgpronoun-1-1,Oirat-9_2sgpronoun-1,či,61,false,expert,,,,,*ti
ShiraYughur-9_2sgpronoun-1-1,ShiraYughur-9_2sgpronoun-1,ʧə,61,false,expert,,,,,*ti
Baoan-9_2sgpronoun-2-1,Baoan-9_2sgpronoun-2,ta,62,false,expert,,,,,*ta
Huzhu-9_2sgpronoun-2-1,Huzhu-9_2sgpronoun-2,ta,62,false,expert,,,,,*ta
Kalmyck-9_2sgpronoun-2-1,Kalmyck-9_2sgpronoun-2,ta,62,false,expert,,,,,*ta
BarabaTatar-9_2sgpronoun-1-1,BarabaTatar-9_2sgpronoun-1,sin,63,false,expert,,,,,*si
Bashkir-9_2sgpronoun-1-1,Bashkir-9_2sgpronoun-1,hin,63,false,expert,,,,,*si
EasternEvenki-9_2sgpronoun-1-1,EasternEvenki-9_2sgpronoun-1,si_,63,false,expert,,,,,*si
Even-9_2sgpronoun-1-1,Even-9_2sgpronoun-1,hiː_,63,false,expert,,,,,*si
EvenkiKamnigan-9_2sgpronoun-1-1,EvenkiKamnigan-9_2sgpronoun-1,siː,63,false,expert,,,,,*si
Hezhe-9_2sgpronoun-1-1,Hezhe-9_2sgpronoun-1,či_,63,false,expert,,,,,*si
Jurchen-9_2sgpronoun-1-1,Jurchen-9_2sgpronoun-1,ši,63,false,expert,,,,,*si
KazanTatar-9_2sgpronoun-1-1,KazanTatar-9_2sgpronoun-1,sin,63,false,expert,,,,,*si
Khakas-9_2sgpronoun-1-1,Khakas-9_2sgpronoun-1,sin,63,false,expert,,,,,*si
KurUrmi-9_2sgpronoun-1-1,KurUrmi-9_2sgpronoun-1,si_,63,false,expert,,,,,*si
Manchu-9_2sgpronoun-1-1,Manchu-9_2sgpronoun-1,si_,63,false,expert,,,,,*si
NanaiBikin-9_2sgpronoun-1-1,NanaiBikin-9_2sgpronoun-1,si_,63,false,expert,,,,,*si
NanaiMiddleAmur-9_2sgpronoun-1-1,NanaiMiddleAmur-9_2sgpronoun-1,si_,63,false,expert,,,,,*si
Negidal-9_2sgpronoun-1-1,Negidal-9_2sgpronoun-1,siː_,63,false,expert,,,,,*si
Nogai-9_2sgpronoun-1-1,Nogai-9_2sgpronoun-1,siz,63,false,expert,,,,,*si
NorthernEvenkiTura-9_2sgpronoun-1-1,NorthernEvenkiTura-9_2sgpronoun-1,si,63,false,expert,,,,,*si
NorthernEvenkiTutonchany-9_2sgpronoun-1-1,NorthernEvenkiTutonchany-9_2sgpronoun-1,hiː,63,false,expert,,,,,*si
Oroch-9_2sgpronoun-1-1,Oroch-9_2sgpronoun-1,si_,63,false,expert,,,,,*si
Orok-9_2sgpronoun-1-1,Orok-9_2sgpronoun-1,siː_,63,false,expert,,,,,*si
Oroqen-9_2sgpronoun-1-1,Oroqen-9_2sgpronoun-1,šiː_,63,false,expert,,,,,*si
