ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Khalaj-2_nosen-1,,Khalaj,2_nosen,burïn,burïn,b u r ï/ɨ n,,,17,,^ b u r ï n $,default
Kirghiz-2_nosen-1,,Kirghiz,2_nosen,murun,murun,m u r u n,,,17,,^ m u r u n $,default
Kumyk-2_nosen-1,,Kumyk,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
MiddleChulym-2_nosen-1,,MiddleChulym,2_nosen,purun,purun,p u r u n,,,17,,^ p u r u n $,default
Nogai-2_nosen-1,,Nogai,2_nosen,burïn,burïn,b u r ï/ɨ n,,,17,,^ b u r ï n $,default
NorthAltai-2_nosen-1,,NorthAltai,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
OldTurkic-2_nosen-1,,OldTurkic,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
Salar-2_nosen-1,,Salar,2_nosen,purnï,purnï,p u r n ï/ɨ,,,17,,^ p u r n ï $,default
Shor-2_nosen-1,,Shor,2_nosen,purnu,purnu,p u r n u,,,17,,^ p u r n u $,default
Turkish-2_nosen-1,,Turkish,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
Turkmen-2_nosen-1,,Turkmen,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
Uyghur-2_nosen-1,,Uyghur,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
Uzbek-2_nosen-1,,Uzbek,2_nosen,burun,burun,b u r u n,,,17,,^ b u r u n $,default
Yakut-2_nosen-1,,Yakut,2_nosen,murun,murun,m u r u n,,,17,,^ m u r u n $,default
SouthAltai-2_nosen-1,,SouthAltai,2_nosen,tumčuḳ,tumčuḳ,t u m č/tʃ u ḳ/q,,,18,,^ t u m č u ḳ $,default
Tuvan-2_nosen-2,,Tuvan,2_nosen,dumčuḳ,dumčuḳ,d u m č/tʃ u ḳ/q,,,18,,^ d u m č u ḳ $,default
Bashkir-2_nosen-1,,Bashkir,2_nosen,tanaw bor,tanaw_bor,t a n a w + b o r,,,19,,^ t a n a w _ b o r $,default
Chuvash-2_nosen-1,,Chuvash,2_nosen,səʷmza bor,səʷmza_bor,s əʷ/əu m z a + b o r,,,20,,^ s əʷ m z a _ b o r $,default
AmamiAsama-3_gov-1,,AmamiAsama,3_gov,Ɂikjuɴ,Ɂikjuɴ,ʔ i k j u ɴ,,,21,,^ Ɂ i k j u ɴ $,default
AmamiYamatohama-3_gov-1,,AmamiYamatohama,3_gov,Ɂixjuri,Ɂixjuri,ʔ i x j u r i,,,21,,^ Ɂ i x j u r i $,default
AmamiYoron-3_gov-1,,AmamiYoron,3_gov,ikjuɴ,ikjuɴ,i k j u ɴ,,,21,,^ i k j u ɴ $,default
Fukuoka-3_gov-1,,Fukuoka,3_gov,iku,iku,i k u,,,21,,^ i k u $,default
Gangwon-3_gov-1,,Gangwon,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
Gyeonggi-3_gov-1,,Gyeonggi,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
Hachijo-3_gov-1,,Hachijo,3_gov,iku,iku,i k u,,,21,,^ i k u $,default
Hwanghae-3_gov-1,,Hwanghae,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
Japanese-3_gov-1,,Japanese,3_gov,ik-,ik-,i k,,,21,,^ i k -$,default
Jeju-3_gov-1,,Jeju,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
Kagoshima-3_gov-1,,Kagoshima,3_gov,iʔ,iʔ,i ʔ,,,21,,^ i ʔ $,default
Korean-3_gov-1,,Korean,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
Koshikiislands-3_gov-1,,Koshikiislands,3_gov,iku,iku,i k u,,,21,,^ i k u $,default
Kumamoto-3_gov-1,,Kumamoto,3_gov,iku,iku,i k u,,,21,,^ i k u $,default
LateMiddleKorean-3_gov-1,,LateMiddleKorean,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
MiyakoIrabu-3_gov-1,,MiyakoIrabu,3_gov,ifu,ifu,i f u,,,21,,^ i f u $,default
NorthernChungcheong-3_gov-1,,NorthernChungcheong,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
NorthernGyeongsang-3_gov-1,,NorthernGyeongsang,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
NorthernHamgyong-3_gov-1,,NorthernHamgyong,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
NorthernJeolla-3_gov-1,,NorthernJeolla,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
NorthernPyongan-3_gov-1,,NorthernPyongan,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
OkinawaShuri-3_gov-1,,OkinawaShuri,3_gov,Ɂicuɴ,Ɂicuɴ,ʔ i c/ts u ɴ,,,21,,^ Ɂ i c u ɴ $,default
OkinawaYonamine-3_gov-1,,OkinawaYonamine,3_gov,hicuɴ,hicuɴ,h i c/ts u ɴ,,,21,,^ h i c u ɴ $,default
OldJapanese-3_gov-1,,OldJapanese,3_gov,yuk-,yuk-,y/j u k,,,21,,^ yu k -$,default
SouthernChungcheong-3_gov-1,,SouthernChungcheong,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
SouthernGyeongsang-3_gov-1,,SouthernGyeongsang,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
SouthernHamgyong-3_gov-1,,SouthernHamgyong,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
SouthernJeolla-3_gov-1,,SouthernJeolla,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
SouthernPyongan-3_gov-1,,SouthernPyongan,3_gov,ka-,ka-,k a,,,21,,^ k a -$,default
